feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
0.5710512039337107,-0.3495453797271401,-0.5775290742556002,-0.2918671594412748,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,1,1,0,1,0,0,8,3,0
-0.3706885728690245,-0.01224148981706808,-1.5387920840132177,-0.7228933333576982,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,2,6,3,0
1.4186170030561722,-0.16430741097418913,-1.0581605791344089,-0.2336203791822987,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,1,2,8,3,0
0.7593991592942577,-0.3738496522230946,1.8256284501384432,-0.695711502570176,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,5,0,1,0,0,1,0,5,3,0
0.4768772262534372,-0.4474193419405787,0.14341818306261284,0.5779514257594355,-0.5693506376457914,1.0966220070159198,1.050473331175553,7,0,1,0,0,0,0,9,2,0
-0.8415584612703921,-0.19386666130710686,-0.09689756937679153,1.7040558440996407,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,2,8,3,1
0.8535731369745312,-0.4999691203102101,1.4651548214793366,1.3273933317582616,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
-0.653210505909845,-0.4464340335961481,0.9845233166005279,-0.7267764520416299,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,1,0,5,3,0
1.5127909807364461,0.5007757215164591,-0.5775290742556002,-0.5248542804771793,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,2,0,1,0,0,3,3,0
-0.9357324389506656,-0.40242359421158175,1.3449969452596344,-0.8976336741346266,3.626923132770541,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,0,0,1,3,0
0.5710512039337107,0.1086230004330843,0.7442075641611237,1.3584582812297157,-0.2465603476137659,0.5173613673899586,1.4846112317914617,0,2,1,0,1,0,0,10,1,1
1.3244430253758988,-0.17448893053330525,1.3449969452596344,-0.6141660102076094,-0.5693506376457914,0.5972593866487119,2.3528870330232787,4,1,3,0,1,1,1,4,0,0
-0.8415584612703921,-0.3948695635709472,1.5853126976990388,-0.8160881817720601,-0.5693506376457914,2.2451560338604977,0.182197529943736,1,2,1,0,1,0,1,4,0,0
0.7593991592942577,-0.10256142138987216,0.263576059282315,-0.6762959091505173,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,6,3,0
1.2302690476956253,-0.3715505994194233,-0.8178448266950046,-0.21420478576264,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,6,1,2,0,0,0,0,5,3,0
0.1943552932126166,-0.4477477780553889,-0.09689756937679153,-0.8044388257202648,-0.5693506376457914,2.7045696445983287,0.6163354305596446,7,1,1,0,1,0,0,8,0,0
-0.9357324389506656,0.630836422981297,0.6240496879414215,0.4614578652414832,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,9,3,0
-1.2182543719914858,-0.33312357398663023,0.6240496879414215,-0.6685296717826538,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,2,8,3,0
0.4768772262534372,1.975782313129052,0.263576059282315,0.8070554281114082,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,0,1,0,0,0,0,9,3,0
-0.3706885728690245,-0.3833742995525904,0.263576059282315,-0.7384258080934252,-0.5693506376457914,1.536061112939063,0.6163354305596446,9,1,1,0,1,0,0,9,0,0
0.28852927089289016,0.1375253785363816,1.5853126976990388,-0.8160881817720601,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,0,1,0,1,0,0,5,3,0
1.9836608691378133,-0.4474193419405787,-0.33721332181619584,-0.6995946212541078,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,10,3,0
-0.08816663982820393,-0.3134174070980184,-0.9380027029147068,-0.6918283838862442,-0.5693506376457914,2.8144294210791148,1.4846112317914617,4,1,1,0,1,0,0,8,0,0
0.3827032485731636,-0.4342818973481708,-1.6589499602329196,-0.7384258080934252,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,1,2,0,1,0,0,3,3,0
-1.4066023273520332,0.5855122391374898,1.4651548214793366,3.4281605397653343,-0.5693506376457914,1.6858698990492251,0.182197529943736,1,2,1,0,0,0,0,2,1,1
1.6069649584167194,-0.5669700877314903,-1.2984763315738133,0.3760292541949848,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,1,2,0,1,0,2,8,3,0
-1.2182543719914858,-0.4411790557591849,0.14341818306261284,-0.423893194694954,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,2,2,0,0,0,0,0,3,1
0.3827032485731636,-0.4651548921403293,1.4651548214793366,0.4420422718218245,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
0.28852927089289016,0.8170597000786786,-1.5387920840132177,-0.4976724496896571,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,2,1,2,0,0,0,0,3,3,0
1.1360950700153518,0.21240881271310644,0.023260306842910656,-0.031698207617848084,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,3,0,0,0,0,6,3,0
-0.5590365282295715,2.4700786659183978,0.6240496879414215,-0.8743349620310361,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,6,1,1,0,0,0,0,9,3,0
-0.08816663982820393,-0.4474193419405787,0.5038918117217194,1.397289468069033,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,2,6,3,0
-0.08816663982820393,-0.4168747832632304,-0.33721332181619584,-0.4821399749539302,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,8,3,0
-0.653210505909845,-0.4165463471484202,1.2248390690399324,1.098289329406289,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,0,0,1,3,0
-1.029906416630939,-0.4001245414079104,-1.2984763315738133,0.0032498605375375998,-0.5693506376457914,2.1952197718237767,1.050473331175553,1,2,1,0,1,0,0,3,0,0
0.4768772262534372,-0.4474193419405787,-1.1783184553541108,-0.3112827528609335,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,1,3,0
-0.8415584612703921,-0.3784477578304374,-1.0581605791344089,-0.2724515660216161,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,0,1,0,1,1,2,8,3,0
0.5710512039337107,-0.16397897485937893,0.3837339355020172,2.6593030403468494,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,1
2.360356779858908,0.258389868786534,1.1046811928202305,-0.6219322475754728,-0.5693506376457914,0.4674251053532379,4.089438635486913,4,1,3,0,1,0,0,3,0,1
0.1001813155323431,-0.3856733523562617,1.705470573918741,-0.7966725883524013,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,8,3,0
1.1360950700153518,-0.3295107767237181,-0.9380027029147068,-0.07829563182502898,1.6901813925783875,-0.4114531064930479,-0.25194037067217256,1,1,1,0,0,1,2,8,3,0
-0.2765145951887509,4.213089127216112,1.8256284501384432,-0.8160881817720601,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,5,3,0
-0.8415584612703921,-0.18598419455166207,1.705470573918741,-0.2336203791822987,-0.5693506376457914,1.196494531089361,0.182197529943736,4,2,2,0,0,1,0,0,0,0
-0.9357324389506656,-0.259225448154336,-1.2984763315738133,-0.7772569949327426,-0.5693506376457914,2.2851050434898745,0.6163354305596446,1,2,1,0,1,0,1,3,0,0
1.1360950700153518,-0.42869848339639743,0.5038918117217194,-0.9869454038650568,5.563664872962693,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,6,3,0
2.2661828021786343,7.244882903029037,-1.6589499602329196,0.675029392857729,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,1,0,0,0,0,3,3,0
0.6652251816139841,-0.3281970322644773,0.263576059282315,-0.004516376830325885,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,6,3,0
-0.7473844835901186,0.2662723355419787,-0.09689756937679153,2.379718495103764,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,0,3,0
1.7011389360969928,2.007640616265641,-0.09689756937679153,1.2769127888671492,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,2,8,3,0
-1.1240803943112123,0.3946908564327656,1.3449969452596344,0.18575643868232947,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,2,2,0,1,0,2,8,3,0
-0.7473844835901186,-0.4474193419405787,1.4651548214793366,-0.7850232323006059,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,2,2,0,0,0,0,1,3,0
-1.4066023273520332,-0.5965293380644079,0.263576059282315,1.5293155033227122,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,2,1,1,0,1,0,5,3,0
-0.2765145951887509,-0.16989082492596247,0.8643654403808259,-0.4821399749539302,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,11,3,0
0.3827032485731636,0.3631609894109867,1.5853126976990388,-0.7539582828291521,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,10,1,1,0,1,0,0,5,3,0
0.3827032485731636,-0.2549557786618034,-0.21705544559649367,-0.3501139397002509,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,3,0,0,0,0,1,3,0
-0.7473844835901186,0.8702663506779303,1.4651548214793366,-0.6529971970469268,-0.5693506376457914,2.2451560338604977,1.4846112317914617,0,1,1,0,0,1,0,4,0,0
-1.029906416630939,-0.16529271931861972,0.5038918117217194,-0.03558132630177982,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,2,8,3,0
0.1001813155323431,-0.1879548112405233,1.5853126976990388,0.3799123728789166,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
-0.2765145951887509,-0.4224581972150037,1.705470573918741,-0.14819176813580034,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,0,2,0,0,0,0,4,3,0
0.6652251816139841,-0.3203145655090325,1.4651548214793366,-0.7073608586219712,4.9180842928986435,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,1,5,3,0
-0.3706885728690245,0.13456945350308985,-1.5387920840132177,-0.2180879044465717,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,0,1,0,0,0,2,6,3,0
1.5127909807364461,-0.21357282819571866,0.3837339355020172,2.197211916958972,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,1,1,0,1,1,2,6,3,0
1.3244430253758988,-0.5354402207097114,0.9845233166005279,4.499901296530496,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,5,0,1,0,0,1,0,5,3,1
0.1001813155323431,0.7641814855942368,-1.5387920840132177,0.4070942036664388,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,2,6,3,0
1.2302690476956253,-0.3702368549601824,0.6240496879414215,0.36826301682712137,-0.2465603476137659,0.7270936679441858,1.9187491324073702,5,1,0,0,0,1,0,9,0,0
-0.7473844835901186,-0.4030804664412021,0.14341818306261284,-0.5598023486325651,-0.5693506376457914,3.04413622644803,0.6163354305596446,2,1,1,0,1,0,0,0,0,0
-1.3124283496717597,-0.4474193419405787,0.14341818306261284,2.8456927371755727,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,0,5,3,1
1.7953129137772663,0.8387364836561515,0.263576059282315,-0.9325817422900122,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,0,2,6,3,0
-1.029906416630939,-0.11142919648974747,0.6240496879414215,-0.3501139397002509,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,8,3,0
-0.7473844835901186,-0.4474193419405787,0.6240496879414215,1.5370817406905757,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,2,2,0,1,0,0,9,3,1
-0.2765145951887509,-0.2809022317318089,-0.9380027029147068,-0.6335816036272681,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,2,8,3,0
3.113748601301096,-0.394541127456137,-1.6589499602329196,-0.0705293944571655,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,1,3,0,0,0,1,0,3,0
-0.9357324389506656,-0.3495453797271401,-1.6589499602329196,-0.10159434392861943,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,1,2,6,3,0
-0.5590365282295715,-0.4953710147028674,0.6240496879414215,0.042081047376855016,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,1,0,0,1,3,0
1.6069649584167194,-0.18565575843685192,-1.1783184553541108,-0.4821399749539302,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,0,1,0,1,0,2,6,3,0
-0.9357324389506656,2.385670584412177,-1.5387920840132177,-0.4005944825913636,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,0,0,3,3,0
0.6652251816139841,-0.4474193419405787,1.4651548214793366,0.04596416606078677,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,3,1,1,0,0,0,0,8,3,1
-0.18234061750847744,-0.3823889912081597,0.3837339355020172,-0.4666075002182032,1.6901813925783875,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,2,8,3,0
-0.464862550549298,-0.33410888233106084,0.5038918117217194,-0.1365424120840051,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,0,0,3,0
1.7953129137772663,0.018959941089900602,-1.1783184553541108,-0.8510362499274456,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,5,1,1,0,1,1,2,6,3,0
-0.8415584612703921,-0.2004353836033108,-0.09689756937679153,-0.008399495514257628,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,4,2,2,0,1,0,0,5,3,0
-1.4066023273520332,-0.4625274032218477,0.5038918117217194,0.4808734586611419,1.367391102546362,-0.4114531064930479,-0.25194037067217256,1,2,1,0,1,0,2,6,3,1
-0.9357324389506656,-0.1971510224552088,-0.5775290742556002,0.20905515078591996,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,6,2,1,0,0,0,0,1,3,0
1.1360950700153518,0.6580966205105433,0.5038918117217194,0.0770291155322407,1.0446008125143362,0.7171064155368418,0.6163354305596446,4,1,2,0,0,0,1,9,0,0
1.5127909807364461,-0.4464340335961481,-1.4186342077935157,-0.4510750254824762,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,3,1,2,0,0,0,0,1,3,0
1.2302690476956253,0.4597212071651846,0.7442075641611237,0.1974057947341247,1.367391102546362,-0.4114531064930479,-0.25194037067217256,4,0,1,0,0,0,0,1,3,0
0.6652251816139841,0.6755037345954837,0.14341818306261284,-0.7112439773059029,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,0,0,9,3,0
-0.18234061750847744,-0.4464340335961481,-1.1783184553541108,0.8924840391579065,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,0,2,1,0,0,0,8,3,1
0.8535731369745312,0.33294486684844865,0.9845233166005279,0.5313540015522545,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,0,11,3,1
-1.1240803943112123,0.10993674489232508,-0.4573711980358981,-0.664646553098722,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,8,3,0
0.6652251816139841,0.12176044502549214,-1.2984763315738133,0.2323538628895104,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,2,6,3,0
-0.9357324389506656,-0.2362349201176222,-1.2984763315738133,-0.6840621465183807,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,8,2,3,0,0,0,0,3,3,0
-1.5007763050323066,-0.4043942109004429,-0.8178448266950046,-0.08217875050896073,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,1,1,2,8,3,0
0.6652251816139841,1.2082271128176227,-1.6589499602329196,0.403211084982507,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,0,2,0,1,0,2,6,3,0
0.5710512039337107,0.116505467188529,0.5038918117217194,-0.16372424287152731,2.012971682610413,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,0,1,3,0
-0.464862550549298,-0.29009844294649445,-0.8178448266950046,1.4400037735922822,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,3,3,1
0.006007337852069585,1.4926527882432532,-1.0581605791344089,-0.2336203791822987,-0.5693506376457914,1.2664052979407705,1.9187491324073702,7,2,0,0,1,0,0,8,0,0
0.8535731369745312,-0.21127377539204725,0.5038918117217194,-0.5481529925807698,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,1,0,9,3,0
-1.029906416630939,-0.4438065446776665,-0.5775290742556002,-0.3928282452235001,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,1,1,0,1,0,0,8,3,0
0.1001813155323431,0.5503695748527988,0.263576059282315,1.6885233693639137,1.367391102546362,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,1,3,0
-0.5590365282295715,-0.3446188380049871,-0.5775290742556002,-0.2452697352340939,-0.2465603476137659,2.6046971205248868,1.050473331175553,7,2,1,0,1,0,0,8,0,0
1.1360950700153518,0.9980279993390968,-0.5775290742556002,-0.01616573288212111,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,1,1,3,1
0.28852927089289016,-0.3232704905423243,1.705470573918741,-0.21420478576264,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,2,8,3,0
-0.18234061750847744,-0.3676093660417009,-0.5775290742556002,-0.5054386870575206,0.07622994241825963,3.3038047890389786,0.182197529943736,2,2,2,0,0,1,0,8,0,0
0.1001813155323431,-0.2385339729212936,0.5038918117217194,-0.6491140783629951,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,0,0,3,0
0.006007337852069585,-0.4474193419405787,1.5853126976990388,-0.454958144166408,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,0,0,1,3,0
1.6069649584167194,-0.4241003777890547,-1.2984763315738133,-0.7267764520416299,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,3,0,1,0,2,8,3,0
-1.5949502827125799,-0.10190454916025177,1.705470573918741,0.3721461355110531,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,0,0,0,3,1
0.3827032485731636,2.5252559332065108,0.3837339355020172,-0.5209711617932475,19.443647344339787,-0.4114531064930479,-0.25194037067217256,4,1,3,0,1,0,2,8,3,0
2.9254006459405484,0.614086181125977,-0.4573711980358981,1.9914066267105892,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,5,1,0,0,0,0,0,9,3,0
0.6652251816139841,-0.35282974087524205,0.263576059282315,1.2691465514992857,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,1,3,0
-0.7473844835901186,-0.3383785518235934,1.4651548214793366,1.7390039122550265,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,1,2,0,1,1,0,4,3,0
1.7011389360969928,-0.3459325824642279,1.4651548214793366,0.16245772657873905,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,10,1,1,0,0,0,0,4,3,0
1.4186170030561722,-0.2257249644436959,1.5853126976990388,-0.470490618902135,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,1,0,0,1,0,2,8,3,0
0.1943552932126166,-0.4431496724480461,-1.7791078364526218,-0.5403867552129062,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,1,2,5,3,0
-0.7473844835901186,1.285409599798019,-1.4186342077935157,1.2186660086081729,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,4,2,2,0,0,0,0,9,3,0
3.5846184897024638,0.4679321100354394,-0.33721332181619584,1.3934063493851012,-0.5693506376457914,3.3637283034830427,0.182197529943736,5,0,0,0,0,0,1,5,2,1
0.4768772262534372,0.1877761041023417,-0.09689756937679153,-0.0705293944571655,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,1,2,8,3,0
-1.5007763050323066,-0.3347657545606812,-1.7791078364526218,0.4614578652414832,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,10,2,2,0,0,0,0,6,3,1
0.28852927089289016,-0.3639965687787887,1.2248390690399324,-0.13265929340007335,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,4,1,2,0,0,0,0,1,3,0
0.1943552932126166,2.184667682148337,0.023260306842910656,1.0283931930955177,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,2,6,3,0
-0.8415584612703921,0.5851838030226797,0.8643654403808259,0.34884742340746266,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
-0.653210505909845,-0.4474193419405787,0.5038918117217194,-0.695711502570176,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,2,8,3,0
0.5710512039337107,-0.2588970120395257,0.5038918117217194,-0.470490618902135,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,6,1,0,0,1,0,0,9,3,0
-0.9357324389506656,0.13292727292903886,1.1046811928202305,0.5313540015522545,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,2,0,2,0,0,0,1,5,3,0
0.8535731369745312,0.13456945350308985,1.5853126976990388,-0.20255542971084475,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,10,1,1,0,0,0,0,5,3,0
0.5710512039337107,-0.2362349201176222,0.5038918117217194,-0.9325817422900122,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,1,1,0,0,1,0,2,6,3,0
-1.5007763050323066,-0.041800740149985784,-0.21705544559649367,-0.7539582828291521,-0.5693506376457914,3.084085236077407,1.050473331175553,0,2,1,0,1,1,0,8,0,0
-0.18234061750847744,-0.3814036828637292,-1.5387920840132177,1.7118220814675043,-0.5693506376457914,0.7870171823882509,0.182197529943736,10,1,2,0,0,0,0,6,0,1
-0.7473844835901186,0.04523483027471634,-1.0581605791344089,-0.4860230936378619,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,9,2,1,0,0,0,0,1,3,0
0.8535731369745312,0.5385458747196318,-0.9380027029147068,-0.5170880431093159,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,4,1,1,0,0,0,0,1,3,0
0.006007337852069585,-0.6382407246453029,-0.9380027029147068,-0.15595800550366382,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,10,1,0,1,1,0,2,8,3,0
-0.2765145951887509,-0.2855003373391517,-0.5775290742556002,1.1448867536134697,-0.5693506376457914,3.2638557794096017,2.787024933639187,4,2,2,0,1,0,0,8,0,0
0.1001813155323431,0.6906117958767528,0.8643654403808259,0.4459253905057562,2.012971682610413,-0.4114531064930479,-0.25194037067217256,0,2,2,0,1,0,2,8,3,0
0.4768772262534372,-0.2914121874057353,0.8643654403808259,-0.3889451265395684,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,9,1,1,0,0,1,0,5,3,0
0.3827032485731636,0.2202912794685512,1.4651548214793366,-0.8160881817720601,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,0,1,3,0,0,0,0,8,3,0
-0.653210505909845,-0.06741875710518112,0.6240496879414215,-0.6025166541558141,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,2,8,3,0
1.5127909807364461,-0.06380595984226896,0.5038918117217194,-0.7151270959898347,0.7218105224823107,-0.4114531064930479,-0.25194037067217256,9,0,1,0,0,0,2,6,3,0
-1.029906416630939,-0.4191738360669018,-1.0581605791344089,-0.01228261419818937,1.0446008125143362,1.2863798027554587,1.050473331175553,4,1,2,0,1,1,0,8,0,0
0.4768772262534372,-0.35250130476043184,-1.0581605791344089,-0.8044388257202648,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,9,1,1,1,0,0,2,8,3,0
-1.5007763050323066,-0.3219567460830836,-0.33721332181619584,0.5197046455004593,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,2,1,0,1,0,2,8,3,0
1.7953129137772663,-0.4464340335961481,0.263576059282315,-0.6918283838862442,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,6,1,2,0,0,0,0,1,3,0
-0.464862550549298,-0.3741780883379048,-0.5775290742556002,-0.6918283838862442,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,0,1,0,1,1,0,8,3,0
1.4186170030561722,-0.5370824012837624,-0.9380027029147068,-0.5403867552129062,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,2,1,0,0,0,0,5,3,0
-0.8415584612703921,-0.4467624697109583,-0.5775290742556002,0.3721461355110531,4.595294002866617,-0.4114531064930479,-0.25194037067217256,9,0,1,0,1,0,2,6,3,0
-0.464862550549298,-0.3856733523562617,-1.4186342077935157,3.0592642647918185,0.07622994241825963,2.9242891975599004,0.6163354305596446,6,1,1,0,1,1,0,8,2,1
0.6652251816139841,1.9941747355584232,0.14341818306261284,2.8262771437559135,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,0,0,2,6,3,0
-0.5590365282295715,-0.08811023233822353,-0.9380027029147068,-0.198672311026913,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,6,1,0,0,1,0,2,8,3,0
1.1360950700153518,-0.4474193419405787,0.3837339355020172,-0.3811788891717049,0.07622994241825963,-0.4114531064930479,-0.25194037067217256,0,1,3,0,0,0,0,1,3,0
-0.08816663982820393,-0.10945857980088627,0.14341818306261284,-0.5481529925807698,-0.2465603476137659,0.7670426775735626,1.050473331175553,3,1,1,0,1,1,0,9,0,0
-0.5590365282295715,-0.10091924081582118,0.263576059282315,-0.4200100760110223,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,1,1,1,0,0,0,2,9,3,1
-0.5590365282295715,-0.4694245616328618,0.14341818306261284,-0.3811788891717049,1.0446008125143362,-0.4114531064930479,-0.25194037067217256,9,1,1,0,1,0,0,5,3,0
-0.18234061750847744,-0.4296837917408281,-0.6976869504753024,0.8070554281114082,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,7,1,1,0,1,0,0,5,3,0
-0.08816663982820393,-0.3781193217156272,-1.2984763315738133,-0.16372424287152731,0.3990202324502852,-0.4114531064930479,-0.25194037067217256,1,1,1,0,1,0,2,8,3,0
0.4768772262534372,-0.4227866333298139,-0.8178448266950046,0.17022396394660252,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,3,1,0,0,0,0,2,6,3,0
0.006007337852069585,-0.4339534612333606,-0.9380027029147068,-0.31516587154486525,-0.2465603476137659,3.2338940221875694,2.3528870330232787,4,1,1,0,1,0,0,8,1,0
1.6069649584167194,0.10632394762941293,-1.4186342077935157,-0.575334823368292,-0.2465603476137659,-0.4114531064930479,-0.25194037067217256,0,1,1,0,0,0,0,1,3,0
0.6652251816139841,-0.4201591444113323,-0.33721332181619584,3.272835792408064,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,0,0,1,0,1,0,0,8,3,1
0.3827032485731636,-0.06282065149783837,0.14341818306261284,-0.8704518433471043,-0.5693506376457914,-0.4114531064930479,-0.25194037067217256,9,2,1,0,1,0,0,9,3,0
